t11,v11,c
23,3.6,176.06
23,3.6,176.4
23,3.6,175.43
24,3.6,175.55
23,3.6,175.74
23,3.6,176.17
24,3.6,176.61
23,3.6,176.0
24,3.6,175.83
23,3.6,175.72
24,3.6,176.06
23,3.6,175.53
23,3.6,175.66
23,3.6,175.98
23,3.6,176.06
24,3.6,175.53
24,3.6,176.29
23,3.6,175.95
23,3.6,176.1
24,3.6,175.98
23,3.6,176.51
24,3.6,176.38
24,3.6,176.53
23,3.6,176.19
23,3.6,176.61
23,3.6,175.98
24,3.6,176.17
24,3.5,176.27
23,3.6,175.74
23,3.6,176.17
24,3.6,176.06
23,3.6,176.19
24,3.5,176.17
23,3.5,176.1
23,3.5,175.87
24,3.6,176.38
23,3.6,175.74
23,3.6,176.19
24,3.6,176.06
23,3.6,176.4
23,3.6,176.72
23,3.6,176.53
23,3.5,176.0
23,3.6,175.85
23,3.6,175.95
23,3.6,175.98
23,3.6,176.61
23,3.6,176.17
23,3.6,176.51
23,3.6,176.06
23,3.5,176.53
23,3.6,176.53
23,3.6,176.19
23,3.6,176.19
23,3.6,176.29
23,3.6,175.64
23,3.6,176.49
23,3.5,176.64
23,3.6,176.15
23,3.5,176.06
23,3.6,176.15
23,3.6,175.98
23,3.6,176.4
23,3.6,175.76
23,3.6,176.15
23,3.6,176.27
23,3.6,176.4
23,3.6,176.19
23,3.6,176.08
23,3.6,176.27
23,3.6,176.19
23,3.6,176.06
23,3.6,176.4
23,3.6,176.42
23,3.6,176.23
23,3.6,176.4
23,3.6,176.17
23,3.5,175.64
23,3.5,176.32
23,3.6,176.61
23,3.6,176.4
23,3.5,176.19
23,3.5,176.29
23,3.6,176.49
23,3.6,176.29
23,3.5,176.08
23,3.6,176.27
23,3.6,176.51
23,3.5,176.27
23,3.6,176.17
23,3.5,176.64
23,3.5,176.08
23,3.6,175.98
23,3.6,176.42
23,3.6,176.42
23,3.6,176.51
23,3.6,176.06
23,3.6,176.08
23,3.6,175.87
23,3.6,176.61
23,3.6,176.27
23,3.6,176.4
23,3.6,176.29
23,3.6,176.83
23,3.5,176.42
23,3.5,176.0
23,3.5,176.42
23,3.5,176.53
23,3.5,176.64
23,3.5,176.85
23,3.5,176.1
23,3.5,176.64
23,3.6,176.06
23,3.6,175.95
23,3.6,176.61
23,3.5,176.74
23,3.6,176.51
23,3.5,176.96
23,3.6,176.4
23,3.5,176.42
22,3.6,176.61
23,3.6,176.29
23,3.5,176.96
22,3.6,175.98
23,3.6,176.08
23,3.6,176.17
23,3.6,176.51
23,3.5,176.51
23,3.6,176.61
23,3.6,176.29
23,3.5,176.21
23,3.6,176.19
23,3.6,176.49
23,3.5,176.85
23,3.5,176.42
23,3.6,176.06
23,3.5,176.85
23,3.6,176.49
23,3.6,176.38
23,3.6,176.72
23,3.6,176.51
23,3.6,176.72
23,3.6,176.51
23,3.5,176.53
23,3.5,176.53
23,3.6,176.4
23,3.5,176.0
23,3.6,176.51
23,3.5,176.64
23,3.6,176.27
22,3.6,176.53
23,3.5,176.66
23,3.6,176.72
23,3.6,176.51
23,3.5,176.66
23,3.5,177.06
23,3.5,176.53
23,3.5,176.53
23,3.6,176.51
23,3.6,176.4
23,3.6,175.98
22,3.5,176.53
23,3.5,176.21
23,3.5,176.85
23,3.5,176.74
23,3.5,176.64
23,3.5,176.42
23,3.5,176.42
23,3.6,176.4
23,3.5,176.64
23,3.6,176.94
23,3.5,176.53
23,3.6,176.4
23,3.6,177.04
23,3.6,176.51
23,3.5,176.87
23,3.6,176.61
23,3.6,176.51
23,3.5,176.64
23,3.6,176.72
22,3.6,176.4
23,3.6,176.51
23,3.5,176.53
23,3.5,176.85
23,3.6,176.61
23,3.6,176.51
23,3.5,176.85
23,3.5,176.64
23,3.5,176.42
23,3.6,176.61
23,3.5,176.42
22,3.6,176.29
23,3.5,176.42
22,3.6,176.83
23,3.5,177.17
23,3.6,177.04
23,3.5,176.32
23,3.5,176.85
23,3.5,176.64
23,3.5,176.85
23,3.5,176.53
23,3.5,176.96
23,3.5,176.32
22,3.5,176.66
22,3.6,176.72
22,3.6,176.51
23,3.5,177.09
22,3.5,176.66
23,3.5,177.06
23,3.5,176.66
22,3.5,176.1
23,3.5,177.11
22,3.5,176.74
23,3.5,177.17
23,3.6,176.29
23,3.5,176.53
22,3.5,176.76
23,3.5,177.28
23,3.5,176.89
23,3.5,176.02
22,3.6,175.87
23,3.5,177.17
23,3.5,176.53
23,3.6,176.4
22,3.5,176.87
23,3.6,176.83
22,3.5,176.55
22,3.5,176.32
23,3.5,176.85
22,3.6,175.95
22,3.5,176.85
23,3.5,176.66
23,3.5,176.98
22,3.6,176.51
23,3.5,176.85
23,3.5,176.76
23,3.5,177.06
23,3.5,176.64
23,3.5,176.64
23,3.5,177.3
23,3.5,176.0
23,3.5,176.34
23,3.5,176.53
23,3.5,177.0
23,3.6,177.04
23,3.5,176.98
23,3.5,176.53
23,3.5,176.87
23,3.5,176.29
23,3.5,176.76
23,3.6,176.51
23,3.5,176.4
23,3.5,176.85
22,3.5,177.19
23,3.5,176.42
23,3.5,176.83
22,3.5,176.42
23,3.6,176.83
23,3.5,177.06
22,3.5,176.74
22,3.5,177.09
22,3.5,177.17
23,3.6,177.15
23,3.5,177.32
23,3.5,176.96
23,3.5,176.85
23,3.5,176.96
23,3.5,176.64
22,3.5,176.85
23,3.5,176.42
23,3.5,176.66
23,3.5,176.76
23,3.5,176.87
23,3.5,176.87
23,3.5,176.89
23,3.5,176.87
22,3.5,176.61
22,3.5,176.72
23,3.5,177.06
23,3.5,176.98
23,3.5,176.87
22,3.5,176.96
22,3.5,177.0
23,3.5,176.74
22,3.5,176.66
23,3.5,177.0
23,3.5,176.76
22,3.5,177.11
22,3.5,176.85
23,3.5,176.76
23,3.6,176.51
23,3.5,176.32
23,3.5,176.98
22,3.5,177.32
23,3.5,176.89
23,3.5,176.98
23,3.5,176.87
22,3.5,176.74
23,3.5,177.43
22,3.5,176.53
23,3.6,176.61
23,3.5,176.96
22,3.5,177.17
23,3.5,176.85
22,3.5,176.66
22,3.5,176.74
22,3.5,177.28
23,3.5,177.17
23,3.5,176.64
23,3.5,176.89
23,3.6,176.51
23,3.5,177.52
22,3.6,175.98
22,3.5,177.11
23,3.5,176.87
22,3.5,176.53
23,3.6,176.51
22,3.5,176.87
23,3.5,177.09
23,3.5,176.42
23,3.5,177.28
23,3.5,176.98
23,3.5,176.53
23,3.5,177.09
22,3.5,177.11
23,3.5,177.11
22,3.5,176.57
23,3.5,176.55
23,3.5,176.76
23,3.5,177.09
22,3.5,176.55
23,3.5,177.3
23,3.5,176.85
23,3.5,176.64
23,3.6,176.61
23,3.5,177.0
23,3.6,176.83
22,3.5,177.32
23,3.5,176.85
23,3.5,176.87
23,3.5,177.22
22,3.5,177.09
23,3.5,176.51
23,3.6,177.19
22,3.5,177.09
22,3.5,176.87
23,3.5,176.66
23,3.5,176.74
23,3.5,176.42
23,3.5,177.22
23,3.5,176.89
23,3.5,176.87
23,3.5,177.09
22,3.5,177.22
23,3.5,176.85
23,3.5,177.3
23,3.5,176.85
23,3.5,177.39
22,3.5,176.96
23,3.5,176.96
23,3.5,177.3
23,3.5,177.11
23,3.5,176.98
23,3.5,177.17
23,3.5,177.22
23,3.5,176.55
23,3.5,176.98
23,3.5,177.6
23,3.5,177.52
23,3.6,176.72
22,3.5,177.11
23,3.5,176.66
23,3.5,176.64
22,3.5,177.54
23,3.5,176.98
22,3.5,176.98
23,3.5,177.0
23,3.5,176.66
22,3.5,176.76
23,3.5,177.32
23,3.5,177.32
22,3.5,177.11
23,3.5,177.41
23,3.5,176.98
23,3.5,176.98
22,3.5,177.06
22,3.5,177.06
22,3.5,177.73
22,3.5,176.64
23,3.5,177.06
23,3.5,176.98
23,3.5,176.87
22,3.5,176.76
23,3.5,177.09
22,3.6,176.61
22,3.5,176.81
23,3.5,176.42
23,3.5,177.54
22,3.5,177.17
23,3.5,177.32
22,3.5,177.54
23,3.5,176.98
23,3.5,177.22
23,3.5,176.87
23,3.5,177.0
23,3.5,177.11
23,3.5,177.09
22,3.5,177.09
23,3.5,177.65
23,3.5,177.22
23,3.5,176.85
23,3.5,176.94
23,3.5,176.85
23,3.5,177.32
22,3.5,177.19
22,3.5,176.74
22,3.5,176.98
22,3.5,176.55
23,3.5,176.98
23,3.5,177.22
23,3.5,177.17
23,3.5,177.39
23,3.5,177.54
23,3.5,177.22
22,3.5,177.09
22,3.5,177.52
23,3.5,176.57
23,3.5,177.65
22,3.5,177.54
23,3.5,177.19
22,3.5,177.32
23,3.5,177.09
23,3.5,176.66
22,3.5,177.52
23,3.5,176.74
23,3.5,177.0
23,3.5,177.11
23,3.5,176.76
22,3.5,177.43
22,3.5,176.42
22,3.5,177.54
22,3.5,177.3
23,3.5,177.41
23,3.5,177.17
23,3.5,177.34
22,3.5,177.32
22,3.5,177.11
22,3.5,176.98
23,3.5,177.19
23,3.5,177.11
23,3.5,176.74
22,3.5,176.34
23,3.5,177.54
22,3.5,176.87
22,3.5,177.73
23,3.5,177.17
22,3.5,177.09
22,3.5,177.22
23,3.5,177.3
22,3.5,177.41
23,3.5,177.24
22,3.5,177.67
22,3.5,177.41
23,3.5,177.43
22,3.5,176.87
22,3.5,177.99
22,3.5,176.98
22,3.5,176.79
22,3.5,177.19
22,3.5,177.11
22,3.5,177.67
22,3.5,177.19
22,3.5,177.06
22,3.5,177.3
22,3.5,177.19
22,3.5,177.11
22,3.5,177.54
22,3.5,177.11
22,3.5,177.17
22,3.5,176.98
22,3.5,176.85
22,3.5,177.28
22,3.5,177.54
23,3.5,177.3
22,3.5,177.09
22,3.5,177.09
22,3.5,176.79
22,3.5,176.98
22,3.5,177.09
22,3.5,177.32
22,3.5,177.13
22,3.5,177.11
22,3.5,177.09
22,3.5,177.09
22,3.5,177.65
22,3.5,177.45
22,3.5,176.89
22,3.5,177.09
22,3.5,177.41
22,3.5,177.19
22,3.5,177.73
22,3.5,177.88
22,3.5,177.43
22,3.5,177.54
22,3.5,177.32
22,3.5,176.66
22,3.5,177.86
22,3.5,177.41
22,3.5,177.19
22,3.5,176.55
22,3.5,177.19
22,3.5,177.56
22,3.5,177.54
22,3.5,176.68
21,3.5,177.19
22,3.5,178.08
22,3.5,177.54
22,3.5,177.22
22,3.5,177.22
22,3.5,177.45
22,3.5,176.87
22,3.5,177.75
22,3.5,176.66
22,3.5,177.0
22,3.5,177.56
21,3.5,177.43
21,3.5,177.19
22,3.5,177.43
22,3.5,177.19
22,3.5,177.3
22,3.5,177.34
22,3.5,177.32
22,3.5,177.78
22,3.5,177.32
22,3.5,177.09
22,3.5,176.98
22,3.5,177.43
22,3.5,178.21
22,3.5,176.76
22,3.5,177.52
22,3.5,177.17
22,3.5,177.45
22,3.5,177.65
22,3.5,177.43
22,3.5,177.99
22,3.5,177.43
22,3.5,177.45
22,3.5,177.11
22,3.5,177.22
21,3.5,177.54
22,3.5,177.0
22,3.5,177.47
22,3.5,177.75
21,3.5,177.58
22,3.5,177.22
22,3.5,176.96
22,3.5,177.19
21,3.5,177.32
22,3.5,177.75
22,3.5,177.3
21,3.5,177.54
22,3.5,177.65
22,3.5,177.24
22,3.5,177.32
21,3.5,177.56
21,3.5,177.88
22,3.5,177.22
21,3.5,177.3
21,3.5,177.34
22,3.5,177.32
22,3.5,177.0
22,3.5,177.65
22,3.5,177.45
22,3.5,177.34
22,3.5,177.88
22,3.5,177.88
22,3.5,177.86
22,3.5,177.67
22,3.5,177.75
21,3.5,177.86
22,3.5,177.91
22,3.5,177.88
22,3.5,177.67
22,3.5,178.1
22,3.5,177.19
22,3.5,177.32
22,3.5,177.52
22,3.5,177.11
22,3.5,177.02
22,3.5,177.43
22,3.5,177.22
22,3.5,177.32
22,3.5,177.78
22,3.5,177.54
22,3.5,177.78
22,3.5,177.52
21,3.5,177.22
22,3.5,177.54
22,3.5,177.43
22,3.5,177.54
22,3.5,176.98
22,3.5,177.22
22,3.5,177.91
22,3.5,177.3
21,3.5,177.34
22,3.5,177.43
21,3.5,177.75
21,3.5,177.24
21,3.5,178.45
22,3.5,177.34
22,3.5,177.88
21,3.5,177.88
21,3.5,177.65
21,3.5,177.56
21,3.5,177.02
22,3.5,177.43
22,3.5,177.91
22,3.5,177.88
22,3.5,177.63
22,3.5,177.75
21,3.5,177.69
21,3.5,178.08
22,3.5,177.54
22,3.5,177.3
22,3.5,177.67
21,3.5,177.65
22,3.5,177.54
21,3.5,177.75
21,3.5,177.86
21,3.5,177.54
21,3.5,177.24
22,3.5,177.69
22,3.5,178.1
21,3.5,177.0
21,3.5,177.24
21,3.5,177.43
22,3.5,177.99
22,3.5,177.43
22,3.5,178.1
22,3.5,177.91
21,3.5,177.32
22,3.5,177.43
21,3.5,177.45
21,3.5,177.43
21,3.5,177.67
22,3.5,177.88
22,3.5,177.32
22,3.5,177.56
22,3.5,177.86
22,3.5,177.37
21,3.5,177.11
21,3.5,177.78
22,3.5,177.91
22,3.5,177.86
22,3.5,177.65
22,3.5,177.22
22,3.5,177.56
22,3.5,177.43
22,3.5,177.8
22,3.5,177.65
22,3.5,178.1
22,3.5,177.43
22,3.5,177.45
22,3.5,177.65
22,3.5,178.08
22,3.5,177.8
22,3.5,177.78
22,3.5,177.65
22,3.5,177.34
22,3.5,178.06
22,3.5,177.75
22,3.5,177.65
22,3.5,177.54
22,3.5,177.34
22,3.5,178.19
22,3.5,177.78
22,3.5,177.43
22,3.5,177.43
22,3.5,177.37
22,3.5,177.54
22,3.5,177.99
22,3.5,177.22
22,3.5,177.67
22,3.5,178.19
22,3.5,177.84
22,3.5,177.88
22,3.5,177.78
22,3.5,177.11
22,3.5,177.45
22,3.5,177.75
22,3.5,177.75
22,3.5,177.43
22,3.5,177.8
22,3.5,177.32
22,3.5,178.08
22,3.5,177.67
22,3.5,177.54
22,3.5,177.91
22,3.5,177.99
22,3.5,177.75
22,3.5,177.54
22,3.5,177.86
22,3.5,177.67
22,3.5,177.88
22,3.5,177.45
22,3.5,177.54
22,3.5,177.97
21,3.5,177.26
21,3.5,177.91
22,3.5,177.88
22,3.5,177.8
22,3.5,177.45
22,3.5,177.69
22,3.5,177.67
22,3.5,177.54
22,3.5,178.25
21,3.5,178.02
22,3.5,177.78
22,3.5,177.67
22,3.5,177.34
22,3.5,177.56
22,3.5,177.78
22,3.5,177.43
22,3.5,177.67
22,3.5,177.65
22,3.5,178.23
22,3.5,177.47
22,3.5,177.54
22,3.5,177.58
22,3.5,177.65
22,3.5,177.69
22,3.5,177.69
22,3.5,177.78
22,3.5,177.99
22,3.5,177.22
22,3.5,178.34
22,3.5,177.86
22,3.5,177.69
22,3.5,177.47
22,3.5,177.78
22,3.5,178.32
22,3.5,177.69
22,3.5,177.78
22,3.5,177.78
22,3.5,177.69
22,3.5,177.67
21,3.5,177.54
22,3.5,177.78
22,3.5,178.21
22,3.5,177.32
22,3.5,177.56
22,3.5,177.88
22,3.5,177.78
22,3.5,177.75
22,3.5,177.78
22,3.5,178.34
22,3.5,177.78
22,3.5,178.1
22,3.5,178.1
22,3.5,177.75
22,3.5,178.1
22,3.5,178.23
22,3.5,178.21
22,3.5,177.91
22,3.5,178.21
22,3.5,177.43
22,3.5,178.12
22,3.5,177.78
22,3.5,177.88
22,3.5,178.12
22,3.5,178.23
22,3.5,178.04
22,3.5,178.56
22,3.5,178.56
21,3.5,178.12
22,3.5,177.13
22,3.5,177.78
22,3.5,178.1
22,3.5,177.91
21,3.5,178.32
22,3.5,177.97
22,3.5,178.34
22,3.5,178.1
21,3.5,177.43
22,3.5,178.36
22,3.5,178.12
22,3.5,178.45
22,3.5,178.02
22,3.5,177.8
22,3.5,177.88
22,3.5,177.78
22,3.5,178.02
22,3.5,178.15
22,3.5,178.02
22,3.5,178.23
22,3.5,178.1
22,3.5,178.28
22,3.5,177.56
22,3.5,177.99
22,3.5,178.21
22,3.5,177.43
22,3.5,178.49
22,3.5,177.99
22,3.5,177.78
22,3.5,177.37
22,3.5,177.88
22,3.5,178.04
22,3.5,178.23
22,3.5,177.8
22,3.5,177.99
22,3.5,178.47
22,3.5,177.78
22,3.5,177.67
22,3.5,177.78
22,3.5,178.32
22,3.5,178.56
22,3.5,177.88
22,3.5,178.43
22,3.5,177.91
22,3.5,177.78
22,3.5,178.58
22,3.5,178.12
22,3.5,178.12
22,3.5,177.91
22,3.5,178.21
22,3.5,178.23
22,3.5,177.88
22,3.5,178.36
22,3.5,178.23
22,3.5,177.88
22,3.5,178.02
22,3.5,178.25
22,3.5,178.02
22,3.5,177.78
22,3.5,177.67
22,3.5,177.88
22,3.5,177.88
22,3.5,177.99
22,3.5,178.02
21,3.5,177.78
22,3.5,178.1
22,3.5,178.12
22,3.5,177.99
22,3.5,177.86
22,3.5,178.1
22,3.5,177.78
22,3.5,177.91
22,3.5,178.23
22,3.5,178.21
22,3.5,178.45
22,3.5,178.32
22,3.5,178.34
21,3.5,178.23
22,3.5,178.47
21,3.5,177.56
22,3.5,177.88
22,3.5,178.02
22,3.5,178.21
22,3.5,178.47
22,3.5,177.97
22,3.5,177.58
22,3.5,178.12
22,3.5,178.34
22,3.5,178.12
22,3.5,178.1
21,3.5,178.45
22,3.5,178.36
22,3.5,178.15
22,3.5,178.34
22,3.5,177.78
21,3.5,177.99
22,3.5,177.78
22,3.5,177.69
22,3.5,178.43
22,3.5,178.1
22,3.5,178.02
22,3.5,178.21
22,3.5,177.71
22,3.5,178.12
21,3.5,177.88
22,3.5,178.1
22,3.5,178.34
22,3.5,178.56
22,3.5,178.58
22,3.5,177.78
21,3.5,178.36
22,3.5,178.12
22,3.5,178.17
22,3.5,178.58
22,3.5,178.56
22,3.5,178.21
22,3.5,178.02
22,3.5,178.36
22,3.5,177.93
22,3.5,178.34
22,3.5,178.78
22,3.5,178.82
22,3.5,178.15
22,3.5,178.02
22,3.5,178.69
22,3.5,178.34
22,3.5,177.58
22,3.5,178.47
22,3.5,178.45
22,3.5,178.23
22,3.5,178.12
22,3.5,177.91
22,3.5,178.21
22,3.5,178.1
22,3.5,178.78
21,3.5,178.1
22,3.5,178.23
22,3.5,178.8
22,3.5,177.91
22,3.5,178.36
21,3.5,177.78
22,3.5,178.23
22,3.5,178.12
22,3.5,178.45
22,3.5,177.91
22,3.5,177.99
21,3.5,177.78
21,3.5,178.23
22,3.5,178.32
22,3.5,178.1
22,3.5,178.12
22,3.5,178.12
22,3.5,177.93
22,3.5,178.15
22,3.5,178.02
22,3.5,178.47
22,3.5,177.99
22,3.5,178.47
22,3.5,177.99
22,3.5,178.02
22,3.5,178.02
22,3.5,178.56
22,3.5,178.47
22,3.5,178.69
22,3.5,178.47
22,3.5,177.67
21,3.5,178.12
22,3.5,178.56
22,3.5,178.67
22,3.5,178.12
22,3.5,178.36
22,3.5,178.49
22,3.5,177.91
22,3.5,178.25
22,3.5,178.67
22,3.5,178.15
22,3.5,178.34
22,3.5,178.47
22,3.5,178.23
22,3.5,178.36
22,3.5,178.12
22,3.5,178.45
22,3.5,178.12
22,3.5,178.02
22,3.5,178.25
22,3.5,178.34
22,3.5,178.45
21,3.5,178.34
21,3.5,177.58
22,3.5,178.43
22,3.5,178.25
22,3.5,178.47
22,3.5,178.23
22,3.5,178.12
22,3.5,178.67
22,3.5,178.45
22,3.5,178.34
22,3.5,178.23
22,3.5,178.47
21,3.5,178.23
22,3.5,177.88
22,3.5,177.91
22,3.5,178.34
22,3.5,177.82
21,3.5,178.12
22,3.5,178.67
21,3.5,178.21
21,3.5,178.47
22,3.5,178.6
22,3.5,178.21
22,3.5,178.36
22,3.5,178.56
22,3.5,178.02
22,3.5,177.69
21,3.5,178.23
22,3.5,178.36
22,3.5,177.99
22,3.5,177.99
22,3.5,178.47
22,3.5,178.34
21,3.5,178.45
22,3.5,178.45
22,3.5,178.67
22,3.5,178.12
22,3.5,177.91
22,3.5,178.23
22,3.5,178.93
22,3.5,178.28
22,3.5,178.39
22,3.5,178.71
22,3.5,178.45
22,3.5,178.8
22,3.5,178.12
22,3.5,178.78
21,3.5,178.04
22,3.5,178.91
22,3.5,178.56
22,3.5,177.99
22,3.5,178.8
22,3.5,178.34
22,3.5,177.8
21,3.5,178.49
22,3.5,178.58
22,3.5,178.82
22,3.5,178.12
22,3.5,178.02
22,3.5,178.21
21,3.5,178.25
21,3.5,178.45
22,3.5,178.36
22,3.5,178.58
22,3.5,178.34
22,3.5,178.39
22,3.5,178.56
22,3.5,178.82
22,3.5,178.69
22,3.5,178.23
22,3.5,178.76
22,3.5,178.45
22,3.5,178.36
22,3.5,178.47
21,3.5,177.67
22,3.5,178.23
22,3.5,178.23
22,3.5,178.71
22,3.5,179.13
22,3.5,178.82
22,3.5,178.45
22,3.5,178.47
22,3.5,178.36
22,3.5,177.8
22,3.5,178.78
22,3.5,178.56
22,3.5,178.45
22,3.5,178.25
22,3.5,178.69
22,3.5,178.69
22,3.5,178.45
22,3.5,178.36
22,3.5,178.47
22,3.5,178.91
22,3.5,178.45
22,3.5,179.04
21,3.5,178.15
21,3.5,178.58
22,3.5,177.91
22,3.5,178.12
22,3.5,178.34
22,3.5,178.6
22,3.5,178.41
22,3.5,178.82
22,3.5,178.8
22,3.5,179.04
22,3.5,178.45
22,3.5,178.34
21,3.5,178.15
21,3.5,178.36
21,3.5,178.12
21,3.5,178.82
22,3.5,178.91
22,3.5,178.45
22,3.5,178.93
21,3.5,178.8
21,3.5,178.34
22,3.5,178.78
22,3.5,178.69
22,3.5,178.8
21,3.5,178.23
22,3.5,179.02
21,3.5,178.17
22,3.5,178.93
22,3.5,178.58
21,3.5,178.06
21,3.5,178.17
22,3.5,178.93
22,3.5,178.93
22,3.5,178.39
22,3.5,178.91
22,3.5,178.82
22,3.5,178.47
22,3.5,179.02
22,3.5,178.67
21,3.5,177.99
21,3.5,178.78
21,3.5,179.26
22,3.5,178.56
22,3.5,178.6
22,3.5,178.36
21,3.5,178.34
21,3.5,178.23
21,3.5,178.36
22,3.5,178.58
22,3.5,178.71
21,3.5,178.39
21,3.5,179.04
21,3.5,177.93
22,3.5,178.25
22,3.5,178.71
22,3.5,178.8
22,3.5,178.8
22,3.5,178.93
21,3.5,178.28
21,3.5,178.49
22,3.5,178.36
22,3.5,178.82
21,3.5,179.04
21,3.5,178.39
22,3.5,178.82
22,3.5,179.04
21,3.5,178.15
21,3.5,178.25
22,3.5,178.02
22,3.5,179.37
22,3.5,178.84
21,3.5,178.3
21,3.5,178.36
22,3.5,178.91
22,3.5,178.93
22,3.5,178.23
22,3.5,179.26
21,3.5,178.58
21,3.5,179.15
22,3.5,178.93
22,3.5,178.71
22,3.5,178.52
21,3.5,178.71
21,3.5,178.36
21,3.5,179.04
22,3.5,178.8
22,3.5,178.78
22,3.5,178.67
21,3.5,178.49
21,3.5,178.69
21,3.5,178.6
22,3.5,178.91
21,3.5,178.47
22,3.5,178.6
21,3.5,178.49
22,3.5,178.8
22,3.5,178.23
21,3.5,178.71
21,3.5,178.15
22,3.5,178.47
21,3.5,178.36
22,3.5,178.71
22,3.5,178.91
21,3.5,178.71
22,3.5,178.41
22,3.5,179.17
21,3.5,178.89
22,3.5,178.56
21,3.5,178.28
21,3.5,178.58
22,3.5,178.8
22,3.5,178.82
21,3.5,179.02
21,3.5,178.49
22,3.5,178.58
21,3.5,178.93
22,3.5,178.34
21,3.5,178.23
22,3.5,178.47
21,3.5,178.6
22,3.5,178.93
21,3.5,179.15
22,3.5,178.23
21,3.5,178.6
21,3.5,178.25
21,3.5,178.8
22,3.5,178.28
22,3.5,178.82
22,3.5,178.34
21,3.5,178.8
22,3.5,178.36
21,3.5,178.58
22,3.5,178.58
22,3.5,177.88
21,3.5,178.39
22,3.5,178.91
21,3.5,178.6
22,3.5,178.02
21,3.5,178.58
21,3.5,178.71
21,3.5,178.6
21,3.5,178.6
21,3.5,178.69
22,3.5,178.58
21,3.5,179.26
21,3.5,178.52
22,3.5,178.45
21,3.5,177.95
22,3.5,178.63
22,3.5,178.47
21,3.5,178.49
21,3.5,178.93
22,3.5,178.69
21,3.5,179.39
21,3.5,178.78
21,3.5,178.36
22,3.5,178.82
22,3.5,178.8
21,3.5,178.6
22,3.5,178.67
22,3.5,179.15
22,3.5,178.93
21,3.5,179.15
21,3.5,179.53
22,3.5,178.02
21,3.5,178.58
21,3.5,178.25
21,3.5,178.91
21,3.5,178.58
22,3.5,178.36
21,3.5,179.28
22,3.5,178.8
21,3.5,178.25
22,3.5,178.69
21,3.5,179.48
21,3.5,178.71
22,3.5,178.8
22,3.5,179.06
21,3.5,178.3
21,3.5,179.15
21,3.5,178.49
21,3.5,179.61
21,3.5,179.5
21,3.5,178.47
21,3.5,178.47
21,3.5,178.93
21,3.5,178.93
21,3.5,178.71
21,3.5,178.71
21,3.5,178.36
21,3.5,179.04
21,3.5,178.78
21,3.5,178.91
21,3.5,179.28
21,3.5,179.04
21,3.5,178.71
22,3.5,178.56
21,3.5,178.8
21,3.5,178.49
21,3.5,178.69
21,3.5,178.49
21,3.5,178.69
21,3.5,178.98
21,3.5,178.93
21,3.5,178.6
21,3.5,178.63
21,3.5,178.8
21,3.5,178.69
21,3.5,179.17
21,3.5,179.28
21,3.5,179.04
21,3.5,179.06
21,3.5,178.8
22,3.5,179.15
21,3.5,179.02
21,3.5,178.84
21,3.5,178.71
21,3.5,178.91
21,3.5,178.93
21,3.5,178.82
21,3.5,179.5
22,3.5,179.26
21,3.5,178.89
21,3.5,178.73
21,3.5,178.58
22,3.5,178.69
21,3.5,178.63
21,3.5,178.36
22,3.5,178.95
21,3.5,178.84
22,3.5,178.82
21,3.5,179.37
22,3.5,179.17
22,3.5,179.13
21,3.5,178.71
22,3.5,178.47
22,3.5,179.39
21,3.5,178.28
22,3.5,178.58
21,3.5,178.58
21,3.5,178.91
22,3.5,178.82
22,3.5,178.47
22,3.5,179.39
21,3.5,178.69
22,3.5,179.06
22,3.5,178.93
21,3.5,178.8
21,3.5,178.47
21,3.5,178.6
22,3.5,179.04
21,3.5,178.82
22,3.5,178.69
22,3.5,178.6
22,3.5,178.8
22,3.5,179.17
22,3.5,178.71
21,3.5,178.69
21,3.5,178.93
22,3.5,178.8
22,3.5,178.34
22,3.5,179.22
22,3.5,178.73
22,3.5,178.84
21,3.5,178.58
21,3.5,178.82
22,3.5,178.39
22,3.5,178.95
22,3.5,178.8
22,3.5,178.69
22,3.5,178.6
21,3.5,178.49
21,3.5,179.31
22,3.5,178.82
22,3.5,179.15
21,3.5,178.91
21,3.5,178.8
22,3.5,178.93
22,3.5,178.39
22,3.5,179.28
22,3.5,178.58
21,3.5,178.93
22,3.5,178.71
22,3.5,178.15
21,3.5,178.82
22,3.5,178.71
22,3.5,178.58
21,3.5,179.04
22,3.5,178.6
21,3.5,178.6
21,3.5,179.04
21,3.5,179.17
21,3.5,178.95
22,3.5,179.26
22,3.5,178.69
22,3.5,179.06
21,3.5,179.31
21,3.5,178.93
21,3.5,178.82
22,3.5,178.58
22,3.5,179.28
21,3.5,178.6
21,3.5,178.73
21,3.5,179.17
22,3.5,178.95
21,3.5,179.28
21,3.5,178.71
21,3.5,178.8
22,3.5,178.47
22,3.5,178.39
22,3.5,178.73
22,3.5,178.67
21,3.5,178.8
21,3.5,179.28
21,3.5,178.82
22,3.5,178.6
21,3.5,178.49
22,3.5,179.02
22,3.5,178.93
21,3.5,178.93
22,3.5,178.73
21,3.5,179.15
21,3.5,178.95
22,3.5,179.15
21,3.5,178.3
21,3.5,178.95
21,3.5,179.06
22,3.5,178.58
21,3.5,179.06
21,3.5,179.15
21,3.5,179.24
21,3.5,178.84
22,3.5,179.28
22,3.5,179.26
21,3.5,179.15
22,3.5,178.95
21,3.5,179.26
22,3.5,179.55
22,3.5,179.2
21,3.5,179.04
21,3.5,178.73
